Date,Spot,Index
11-Apr-14,9312,IT
11-Apr-14,13816.05,Nifty Next 50
11-Apr-14,1808.7,Media
11-Apr-14,2595.6,Metal
11-Apr-14,8854.4,Mid Cap
11-Apr-14,2583.2,Mid Cap 50
11-Apr-14,6776.3,Nifty
11-Apr-14,6681.85,Nifty 100
11-Apr-14,3404.3,Nifty 200
11-Apr-14,5317.7,Nifty 500
11-Apr-14,8484.43,Nifty EQW
11-Apr-14,8833.88,Nifty TRI
11-Apr-14,7964.8,Pharma
11-Apr-14,201.1,Realty
11-Apr-14,4001.55,Small Cap
11-Apr-14,29.185,VIX
11-Apr-14,1152.45,Nifty 10 year G-Sec Index
17-Apr-14,5915.3,Auto
17-Apr-14,12787.25,Bank
17-Apr-14,8521.9,Energy
17-Apr-14,5279.55,Finance
17-Apr-14,18241.4,FMCG
17-Apr-14,27.407,GoldBees
17-Apr-14,2661,Infra
17-Apr-14,9390.2,IT
17-Apr-14,13657.9,Nifty Next 50
17-Apr-14,1760.8,Media
17-Apr-14,2574.4,Metal
17-Apr-14,8833.4,Mid Cap
17-Apr-14,2570.7,Mid Cap 50
17-Apr-14,6779.4,Nifty
17-Apr-14,6673.65,Nifty 100
17-Apr-14,3399.8,Nifty 200
17-Apr-14,5310.75,Nifty 500
17-Apr-14,8473.62,Nifty EQW
17-Apr-14,8837.92,Nifty TRI
17-Apr-14,7941.6,Pharma
17-Apr-14,192.2,Realty
17-Apr-14,3961,Small Cap
17-Apr-14,30.8525,VIX
17-Apr-14,1160.62,Nifty 10 year G-Sec Index
25-Apr-14,5961.4,Auto
25-Apr-14,13034.5,Bank
25-Apr-14,8395.85,Energy
25-Apr-14,5366.75,Finance
25-Apr-14,17783.55,FMCG
25-Apr-14,27.9935,GoldBees
25-Apr-14,2717.65,Infra
25-Apr-14,9275,IT
25-Apr-14,13878.6,Nifty Next 50
25-Apr-14,1776.8,Media
25-Apr-14,2618.8,Metal
25-Apr-14,8892.2,Mid Cap
25-Apr-14,2570.75,Mid Cap 50
25-Apr-14,6782.75,Nifty
25-Apr-14,6691.6,Nifty 100
25-Apr-14,3409.15,Nifty 200
25-Apr-14,5328.6,Nifty 500
25-Apr-14,8456.73,Nifty EQW
25-Apr-14,8842.62,Nifty TRI
25-Apr-14,7989.3,Pharma
25-Apr-14,189.75,Realty
25-Apr-14,3986.7,Small Cap
25-Apr-14,30.68,VIX
25-Apr-14,1160.47,Nifty 10 year G-Sec Index
02-May-14,5849.05,Auto
02-May-14,12842,Bank
02-May-14,8298.8,Energy
02-May-14,5322.35,Finance
02-May-14,17538.1,FMCG
02-May-14,27.8325,GoldBees
02-May-14,2582.2,Infra
02-May-14,9319.55,IT
02-May-14,13657.7,Nifty Next 50
02-May-14,1760.9,Media
02-May-14,2465.3,Metal
02-May-14,8825.05,Mid Cap
02-May-14,2539.6,Mid Cap 50
02-May-14,6694.8,Nifty
02-May-14,6602,Nifty 100
02-May-14,3364.9,Nifty 200
02-May-14,5260.95,Nifty 500
02-May-14,8286.56,Nifty EQW
02-May-14,8727.93,Nifty TRI
02-May-14,8157.05,Pharma
02-May-14,179.6,Realty
02-May-14,3943.7,Small Cap
02-May-14,33.055,VIX
02-May-14,1167.79,Nifty 10 year G-Sec Index
09-May-14,6011.2,Auto
09-May-14,13750.5,Bank
09-May-14,8730.3,Energy
09-May-14,5574.15,Finance
09-May-14,17633.3,FMCG
09-May-14,27.6365,GoldBees
09-May-14,2669,Infra
09-May-14,9048.5,IT
09-May-14,13880,Nifty Next 50
09-May-14,1734.75,Media
09-May-14,2568.8,Metal
09-May-14,8964.2,Mid Cap
09-May-14,2582.4,Mid Cap 50
09-May-14,6858.8,Nifty
09-May-14,6756.1,Nifty 100
09-May-14,3439.85,Nifty 200
09-May-14,5375.9,Nifty 500
09-May-14,8481.63,Nifty EQW
09-May-14,8941.77,Nifty TRI
09-May-14,8009,Pharma
09-May-14,182.5,Realty
09-May-14,3981.75,Small Cap
09-May-14,37.705,VIX
09-May-14,1174.21,Nifty 10 year G-Sec Index
16-May-14,6246.2,Auto
16-May-14,14853,Bank
16-May-14,9545.85,Energy
16-May-14,5924.35,Finance
16-May-14,18140.55,FMCG
16-May-14,27.015,GoldBees
16-May-14,2918.9,Infra
16-May-14,9111.4,IT
16-May-14,14876.45,Nifty Next 50
16-May-14,1804.65,Media
16-May-14,2778.35,Metal
16-May-14,9487.5,Mid Cap
16-May-14,2826.85,Mid Cap 50
16-May-14,7203,Nifty
16-May-14,7115.4,Nifty 100
16-May-14,3622.25,Nifty 200
16-May-14,5656,Nifty 500
16-May-14,9017.31,Nifty EQW
16-May-14,9395.18,Nifty TRI
16-May-14,7699.45,Pharma
16-May-14,207.35,Realty
16-May-14,4249.15,Small Cap
16-May-14,24.29,VIX
16-May-14,1169.84,Nifty 10 year G-Sec Index
23-May-14,6433.65,Auto
23-May-14,15285.5,Bank
23-May-14,10211.45,Energy
23-May-14,6174.4,Finance
23-May-14,17760.6,FMCG
23-May-14,25.509,GoldBees
23-May-14,3223.4,Infra
23-May-14,8941.3,IT
23-May-14,16062.35,Nifty Next 50
23-May-14,1921.4,Media
23-May-14,3154.75,Metal
23-May-14,10459.3,Mid Cap
23-May-14,3193.45,Mid Cap 50
23-May-14,7367.1,Nifty
23-May-14,7334.9,Nifty 100
23-May-14,3762.65,Nifty 200
23-May-14,5923.65,Nifty 500
23-May-14,9436.56,Nifty EQW
23-May-14,9609.25,Nifty TRI
23-May-14,7489.3,Pharma
23-May-14,254.95,Realty
23-May-14,5000.25,Small Cap
23-May-14,17.705,VIX
23-May-14,1185.87,Nifty 10 year G-Sec Index
30-May-14,6385.1,Auto
30-May-14,14793.4,Bank
30-May-14,9667.5,Energy
30-May-14,5949.45,Finance
30-May-14,17831.6,FMCG
30-May-14,24.921,GoldBees
30-May-14,3162.25,Infra
30-May-14,8970.3,IT
30-May-14,15511.95,Nifty Next 50
30-May-14,1951.3,Media
30-May-14,3096.9,Metal
30-May-14,10141.05,Mid Cap
30-May-14,3049.3,Mid Cap 50
30-May-14,7229.95,Nifty
30-May-14,7181.3,Nifty 100
30-May-14,3685.45,Nifty 200
30-May-14,5802.85,Nifty 500
30-May-14,9236.8,Nifty EQW
30-May-14,9437.81,Nifty TRI
30-May-14,7712.9,Pharma
30-May-14,242.95,Realty
30-May-14,4814.05,Small Cap
30-May-14,16.335,VIX
30-May-14,1187.33,Nifty 10 year G-Sec Index
06-Jun-14,6724.9,Auto
06-Jun-14,15543.15,Bank
06-Jun-14,10594,Energy
06-Jun-14,6295.3,Finance
06-Jun-14,18034.25,FMCG
06-Jun-14,24.733,GoldBees
06-Jun-14,3418.2,Infra
06-Jun-14,8945.1,IT
06-Jun-14,16601.15,Nifty Next 50
06-Jun-14,2030.15,Media
06-Jun-14,3463.5,Metal
06-Jun-14,10952.35,Mid Cap
06-Jun-14,3370.5,Mid Cap 50
06-Jun-14,7583.4,Nifty
06-Jun-14,7554.8,Nifty 100
06-Jun-14,3885.65,Nifty 200
06-Jun-14,6129.95,Nifty 500
06-Jun-14,9830.06,Nifty EQW
06-Jun-14,9924.43,Nifty TRI
06-Jun-14,7672.9,Pharma
06-Jun-14,272.7,Realty
06-Jun-14,5321.85,Small Cap
06-Jun-14,15.9825,VIX
06-Jun-14,1198.96,Nifty 10 year G-Sec Index
13-Jun-14,6738.6,Auto
13-Jun-14,15106.9,Bank
13-Jun-14,10073,Energy
13-Jun-14,6192.1,Finance
13-Jun-14,17857.75,FMCG
13-Jun-14,25.1225,GoldBees
13-Jun-14,3289.1,Infra
13-Jun-14,9448.65,IT
13-Jun-14,15931.2,Nifty Next 50
13-Jun-14,1961.75,Media
13-Jun-14,3297.8,Metal
13-Jun-14,10648.6,Mid Cap
13-Jun-14,3216.4,Mid Cap 50
13-Jun-14,7542.1,Nifty
13-Jun-14,7474.4,Nifty 100
13-Jun-14,3842.25,Nifty 200
13-Jun-14,6057.5,Nifty 500
13-Jun-14,9656.92,Nifty EQW
13-Jun-14,9874.46,Nifty TRI
13-Jun-14,7986.35,Pharma
13-Jun-14,254.65,Realty
13-Jun-14,5138.65,Small Cap
13-Jun-14,17.7625,VIX
13-Jun-14,1194.67,Nifty 10 year G-Sec Index
20-Jun-14,6604.15,Auto
20-Jun-14,14997.65,Bank
20-Jun-14,9858.7,Energy
20-Jun-14,6138.85,Finance
20-Jun-14,17815.4,FMCG
20-Jun-14,26.094,GoldBees
20-Jun-14,3256.65,Infra
20-Jun-14,9700.2,IT
20-Jun-14,15906.95,Nifty Next 50
20-Jun-14,2025.5,Media
20-Jun-14,3273.35,Metal
20-Jun-14,10574.55,Mid Cap
20-Jun-14,3186.65,Mid Cap 50
20-Jun-14,7511.45,Nifty
20-Jun-14,7446.8,Nifty 100
20-Jun-14,3826.4,Nifty 200
20-Jun-14,6038.6,Nifty 500
20-Jun-14,9627.68,Nifty EQW
20-Jun-14,9835.35,Nifty TRI
20-Jun-14,8043.7,Pharma
20-Jun-14,255.45,Realty
20-Jun-14,5109.6,Small Cap
20-Jun-14,18.8475,VIX
20-Jun-14,1186.98,Nifty 10 year G-Sec Index
27-Jun-14,6750.4,Auto
27-Jun-14,14992.35,Bank
27-Jun-14,9795.7,Energy
27-Jun-14,6141.55,Finance
27-Jun-14,17270.15,FMCG
27-Jun-14,26.0085,GoldBees
27-Jun-14,3291.05,Infra
27-Jun-14,9819.95,IT
27-Jun-14,16156.55,Nifty Next 50
27-Jun-14,2083.5,Media
27-Jun-14,3265.75,Metal
27-Jun-14,10858.15,Mid Cap
27-Jun-14,3281.1,Mid Cap 50
27-Jun-14,7508.8,Nifty
27-Jun-14,7461.65,Nifty 100
27-Jun-14,3847.45,Nifty 200
27-Jun-14,6082.1,Nifty 500
27-Jun-14,9689.58,Nifty EQW
27-Jun-14,9831.9,Nifty TRI
27-Jun-14,8361,Pharma
27-Jun-14,261.85,Realty
27-Jun-14,5288.1,Small Cap
27-Jun-14,17.6275,VIX
27-Jun-14,1187.24,Nifty 10 year G-Sec Index
04-Jul-14,"7,153.20",Auto
04-Jul-14,"15,556.15",Bank
04-Jul-14,"10,062.55",Energy
04-Jul-14,"6,388.65",Finance
04-Jul-14,"17,846.45",FMCG
04-Jul-14,25.802,GoldBees
04-Jul-14,"3,448.65",Infra
04-Jul-14,"9,866.95",IT
04-Jul-14,"16,932.55",Nifty Next 50
04-Jul-14,"2,129.00",Media
04-Jul-14,"3,392.15",Metal
04-Jul-14,"11,421.35",Mid Cap
04-Jul-14,"3,435.65",Mid Cap 50
04-Jul-14,"7,751.60",Nifty
04-Jul-14,"7,720.30",Nifty 100
04-Jul-14,"3,982.20",Nifty 200
04-Jul-14,"6,297.60",Nifty 500
04-Jul-14,9980.19,Nifty EQW
04-Jul-14,10161.42,Nifty TRI
04-Jul-14,"8,796.45",Pharma
04-Jul-14,267.7,Realty
04-Jul-14,"5,517.60",Small Cap
04-Jul-14,18.16,VIX
04-Jul-14,1199.6801,Nifty 10 year G-Sec Index
11-Jul-14,"6,722.50",Auto
11-Jul-14,14447.2,Bank
11-Jul-14,"9,443.20",Energy
11-Jul-14,"6,019.60",Finance
11-Jul-14,"18,100.25",FMCG
11-Jul-14,26.2515,GoldBees
11-Jul-14,"3,135.95",Infra
11-Jul-14,"9,933.55",IT
11-Jul-14,"15,657.30",Nifty Next 50
11-Jul-14,"2,058.90",Media
11-Jul-14,"3,135.00",Metal
11-Jul-14,"10,495.60",Mid Cap
11-Jul-14,"3,028.70",Mid Cap 50
11-Jul-14,"7,459.60",Nifty
11-Jul-14,"7,385.80",Nifty 100
11-Jul-14,"3,796.65",Nifty 200
11-Jul-14,"5,991.70",Nifty 500
11-Jul-14,9538.17,Nifty EQW
11-Jul-14,9781.62,Nifty TRI
11-Jul-14,"8,819.05",Pharma
11-Jul-14,241.65,Realty
11-Jul-14,"4,986.00",Small Cap
11-Jul-14,15.72,VIX
11-Jul-14,1189.74,Nifty 10 year G-Sec Index
18-Jul-14,"6,986.70",Auto
18-Jul-14,"15,389.35",Bank
18-Jul-14,"9,605.40",Energy
18-Jul-14,"6,298.25",Finance
18-Jul-14,"18,109.45",FMCG
18-Jul-14,25.957,GoldBees
18-Jul-14,"3,312.15",Infra
18-Jul-14,"9,946.95",IT
18-Jul-14,"16,385.05",Nifty Next 50
18-Jul-14,"2,067.75",Media
18-Jul-14,"3,350.00",Metal
18-Jul-14,"10,998.40",Mid Cap
18-Jul-14,"3,213.75",Mid Cap 50
18-Jul-14,"7,663.90",Nifty
18-Jul-14,"7,608.70",Nifty 100
18-Jul-14,"3,914.20",Nifty 200
18-Jul-14,"6,184.55",Nifty 500
18-Jul-14,9847.54,Nifty EQW
18-Jul-14,10054.4,Nifty TRI
18-Jul-14,"8,829.40",Pharma
18-Jul-14,252.45,Realty
18-Jul-14,"5,220.30",Small Cap
18-Jul-14,15.09,VIX
18-Jul-14,1191.52,Nifty 10 year G-Sec Index
25-Jul-14,"6,945.10",Auto
25-Jul-14,"15,322.25",Bank
25-Jul-14,"9,623.20",Energy
25-Jul-14,"6,368.30",Finance
25-Jul-14,"18,741.80",FMCG
25-Jul-14,25.516,GoldBees
25-Jul-14,"3,257.25",Infra
25-Jul-14,"10,339.70",IT
25-Jul-14,"16,185.35",Nifty Next 50
25-Jul-14,"2,012.85",Media
25-Jul-14,"3,335.40",Metal
25-Jul-14,"10,788.35",Mid Cap
25-Jul-14,"3,126.30",Mid Cap 50
25-Jul-14,"7,790.45",Nifty
25-Jul-14,"7,701.90",Nifty 100
25-Jul-14,"3,950.00",Nifty 200
25-Jul-14,"6,230.45",Nifty 500
25-Jul-14,9893.26,Nifty EQW
25-Jul-14,10223.52,Nifty TRI
25-Jul-14,"9,168.15",Pharma
25-Jul-14,246.55,Realty
25-Jul-14,"5,081.30",Small Cap
25-Jul-14,14.22,VIX
25-Jul-14,1200.8,Nifty 10 year G-Sec Index
01-Aug-14,"6,847.15",Auto
01-Aug-14,"15,127.80",Bank
01-Aug-14,"9,270.25",Energy
01-Aug-14,"6,260.95",Finance
01-Aug-14,"18,565.30",FMCG
01-Aug-14,25.7875,GoldBees
01-Aug-14,"3,121.75",Infra
01-Aug-14,"10,155.30",IT
01-Aug-14,"16,175.25",Nifty Next 50
01-Aug-14,"1,995.15",Media
01-Aug-14,"3,227.55",Metal
01-Aug-14,"10,763.35",Mid Cap
01-Aug-14,"3,125.55",Mid Cap 50
01-Aug-14,"7,602.60",Nifty
01-Aug-14,"7,542.45",Nifty 100
01-Aug-14,"3,873.55",Nifty 200
01-Aug-14,"6,111.70",Nifty 500
01-Aug-14,9704.46,Nifty EQW
01-Aug-14,9984.48,Nifty TRI
01-Aug-14,"9,179.70",Pharma
01-Aug-14,239.7,Realty
01-Aug-14,"4,984.20",Small Cap
01-Aug-14,15.22,VIX
01-Aug-14,1196.3101,Nifty 10 year G-Sec Index
08-Aug-14,"6,918.65",Auto
08-Aug-14,"14,765.75",Bank
08-Aug-14,"9,264.60",Energy
08-Aug-14,"6,131.40",Finance
08-Aug-14,"18,534.60",FMCG
08-Aug-14,26.4795,GoldBees
08-Aug-14,"3,075.00",Infra
08-Aug-14,"10,318.25",IT
08-Aug-14,"16,037.35",Nifty Next 50
08-Aug-14,"1,932.80",Media
08-Aug-14,"3,150.10",Metal
08-Aug-14,"10,644.85",Mid Cap
08-Aug-14,"3,078.90",Mid Cap 50
08-Aug-14,"7,568.55",Nifty
08-Aug-14,"7,504.10",Nifty 100
08-Aug-14,"3,850.70",Nifty 200
08-Aug-14,"6,072.65",Nifty 500
08-Aug-14,9657.28,Nifty EQW
08-Aug-14,9942.03,Nifty TRI
08-Aug-14,"9,130.60",Pharma
08-Aug-14,234.95,Realty
08-Aug-14,"4,897.25",Small Cap
08-Aug-14,14.62,VIX
08-Aug-14,1191.17,Nifty 10 year G-Sec Index
14-Aug-14,"7,270.65",Auto
14-Aug-14,"15,089.65",Bank
14-Aug-14,"9,520.05",Energy
14-Aug-14,"6,356.65",Finance
14-Aug-14,"18,972.70",FMCG
14-Aug-14,26.278,GoldBees
14-Aug-14,"3,092.90",Infra
14-Aug-14,"10,468.25",IT
14-Aug-14,"16,360.40",Nifty Next 50
14-Aug-14,"1,867.10",Media
14-Aug-14,"3,224.65",Metal
14-Aug-14,"10,809.85",Mid Cap
14-Aug-14,"3,103.05",Mid Cap 50
14-Aug-14,"7,791.70",Nifty
14-Aug-14,"7,715.05",Nifty 100
14-Aug-14,"3,949.20",Nifty 200
14-Aug-14,"6,215.65",Nifty 500
14-Aug-14,9869.95,Nifty EQW
14-Aug-14,10239.76,Nifty TRI
14-Aug-14,"9,433.60",Pharma
14-Aug-14,231.85,Realty
14-Aug-14,"4,861.65",Small Cap
14-Aug-14,13.22,VIX
14-Aug-14,1203.09,Nifty 10 year G-Sec Index
22-Aug-14,"7,582.15",Auto
22-Aug-14,"15,819.15",Bank
22-Aug-14,"9,671.65",Energy
22-Aug-14,"6,475.05",Finance
22-Aug-14,"18,689.50",FMCG
22-Aug-14,25.738,GoldBees
22-Aug-14,"3,168.00",Infra
22-Aug-14,"10,543.40",IT
22-Aug-14,"16,985.95",Nifty Next 50
22-Aug-14,"1,943.80",Media
22-Aug-14,"3,240.40",Metal
22-Aug-14,"11,202.45",Mid Cap
22-Aug-14,"3,220.30",Mid Cap 50
22-Aug-14,"7,913.20",Nifty
22-Aug-14,"7,860.90",Nifty 100
22-Aug-14,"4,029.10",Nifty 200
22-Aug-14,"6,352.35",Nifty 500
22-Aug-14,10137.01,Nifty EQW
22-Aug-14,10401.48,Nifty TRI
22-Aug-14,"9,956.10",Pharma
22-Aug-14,233.55,Realty
22-Aug-14,"5,062.10",Small Cap
22-Aug-14,13.62,VIX
22-Aug-14,1208.5601,Nifty 10 year G-Sec Index
28-Aug-14,"7,683.60",Auto
28-Aug-14,"15,740.40",Bank
28-Aug-14,"9,629.00",Energy
28-Aug-14,"6,480.15",Finance
28-Aug-14,"19,308.60",FMCG
28-Aug-14,25.7075,GoldBees
28-Aug-14,"3,113.45",Infra
28-Aug-14,"10,679.65",IT
28-Aug-14,"16,764.70",Nifty Next 50
28-Aug-14,"1,892.15",Media
28-Aug-14,"3,080.50",Metal
28-Aug-14,"11,114.05",Mid Cap
28-Aug-14,"3,131.40",Mid Cap 50
28-Aug-14,"7,954.35",Nifty
28-Aug-14,"7,880.40",Nifty 100
28-Aug-14,"4,036.05",Nifty 200
28-Aug-14,"6,360.75",Nifty 500
28-Aug-14,10086.24,Nifty EQW
28-Aug-14,10456.85,Nifty TRI
28-Aug-14,"10,082.30",Pharma
28-Aug-14,220.3,Realty
28-Aug-14,"5,005.15",Small Cap
28-Aug-14,13.062,VIX
28-Aug-14,1207.5699,Nifty 10 year G-Sec Index
05-Sep-14,"7,805.60",Auto
05-Sep-14,"15,982.50",Bank
05-Sep-14,"9,875.00",Energy
05-Sep-14,"6,529.85",Finance
05-Sep-14,"19,161.20",FMCG
05-Sep-14,25.282,GoldBees
05-Sep-14,"3,222.10",Infra
05-Sep-14,"11,025.55",IT
05-Sep-14,"17,367.25",Nifty Next 50
05-Sep-14,"1,932.40",Media
05-Sep-14,"3,151.45",Metal
05-Sep-14,"11,568.15",Mid Cap
05-Sep-14,"3,268.05",Mid Cap 50
05-Sep-14,"8,086.85",Nifty
05-Sep-14,"8,034.05",Nifty 100
05-Sep-14,"4,121.55",Nifty 200
05-Sep-14,"6,502.30",Nifty 500
05-Sep-14,10286.97,Nifty EQW
05-Sep-14,10633.24,Nifty TRI
05-Sep-14,"10,384.45",Pharma
05-Sep-14,226.9,Realty
05-Sep-14,"5,119.10",Small Cap
05-Sep-14,12.94,VIX
05-Sep-14,1212.46,Nifty 10 year G-Sec Index
12-Sep-14,"8,009.80",Auto
12-Sep-14,"16,254.15",Bank
12-Sep-14,"9,757.25",Energy
12-Sep-14,"6,593.85",Finance
12-Sep-14,"19,472.50",FMCG
12-Sep-14,25.0045,GoldBees
12-Sep-14,"3,219.30",Infra
12-Sep-14,"10,958.50",IT
12-Sep-14,"17,609.60",Nifty Next 50
12-Sep-14,"1,954.35",Media
12-Sep-14,"3,158.50",Metal
12-Sep-14,"11,916.30",Mid Cap
12-Sep-14,"3,360.65",Mid Cap 50
12-Sep-14,"8,105.50",Nifty
12-Sep-14,"8,066.50",Nifty 100
12-Sep-14,"4,153.95",Nifty 200
12-Sep-14,"6,572.70",Nifty 500
12-Sep-14,10352.61,Nifty EQW
12-Sep-14,10658.96,Nifty TRI
12-Sep-14,"10,353.10",Pharma
12-Sep-14,226.8,Realty
12-Sep-14,"5,299.85",Small Cap
12-Sep-14,12.37,VIX
12-Sep-14,1216.11,Nifty 10 year G-Sec Index
19-Sep-14,"8,059.30",Auto
19-Sep-14,"16,152.15",Bank
19-Sep-14,"9,515.75",Energy
19-Sep-14,"6,582.05",Finance
19-Sep-14,"19,505.90",FMCG
19-Sep-14,24.7985,GoldBees
19-Sep-14,"3,167.70",Infra
19-Sep-14,"11,224.15",IT
19-Sep-14,"17,361.60",Nifty Next 50
19-Sep-14,"2,039.15",Media
19-Sep-14,"3,074.85",Metal
19-Sep-14,"11,731.75",Mid Cap
19-Sep-14,"3,283.00",Mid Cap 50
19-Sep-14,"8,121.45",Nifty
19-Sep-14,"8,062.80",Nifty 100
19-Sep-14,"4,146.90",Nifty 200
19-Sep-14,"6,561.65",Nifty 500
19-Sep-14,10361.85,Nifty EQW
19-Sep-14,10679.98,Nifty TRI
19-Sep-14,"10,587.25",Pharma
19-Sep-14,228.5,Realty
19-Sep-14,"5,253.60",Small Cap
19-Sep-14,11.89,VIX
19-Sep-14,1221.75,Nifty 10 year G-Sec Index
26-Sep-14,"7,933.95",Auto
26-Sep-14,"15,607.25",Bank
26-Sep-14,"9,233.80",Energy
26-Sep-14,"6,370.65",Finance
26-Sep-14,"19,906.55",FMCG
26-Sep-14,24.766,GoldBees
26-Sep-14,"3,046.55",Infra
26-Sep-14,"11,138.00",IT
26-Sep-14,"16,903.45",Nifty Next 50
26-Sep-14,"1,965.20",Media
26-Sep-14,"2,924.65",Metal
26-Sep-14,"11,296.60",Mid Cap
26-Sep-14,"3,116.20",Mid Cap 50
26-Sep-14,"7,968.85",Nifty
26-Sep-14,"7,902.15",Nifty 100
26-Sep-14,"4,051.65",Nifty 200
26-Sep-14,"6,396.55",Nifty 500
26-Sep-14,10094.74,Nifty EQW
26-Sep-14,10480.36,Nifty TRI
26-Sep-14,"10,501.65",Pharma
26-Sep-14,208.7,Realty
26-Sep-14,"4,860.50",Small Cap
26-Sep-14,12.93,VIX
26-Sep-14,1224.76,Nifty 10 year G-Sec Index
01-Oct-14,"7,895.20",Auto
01-Oct-14,"15,316.20",Bank
01-Oct-14,"9,140.85",Energy
01-Oct-14,"6,298.85",Finance
01-Oct-14,"19,630.30",FMCG
01-Oct-14,24.696,GoldBees
01-Oct-14,"3,004.25",Infra
01-Oct-14,"11,519.45",IT
01-Oct-14,"16,929.65",Nifty Next 50
01-Oct-14,"2,023.45",Media
01-Oct-14,"2,853.50",Metal
01-Oct-14,"11,373.25",Mid Cap
01-Oct-14,"3,128.10",Mid Cap 50
01-Oct-14,"7,945.55",Nifty
01-Oct-14,"7,884.25",Nifty 100
01-Oct-14,"4,044.95",Nifty 200
01-Oct-14,"6,398.05",Nifty 500
01-Oct-14,10016.87,Nifty EQW
01-Oct-14,10449.7,Nifty TRI
01-Oct-14,"10,796.70",Pharma
01-Oct-14,201.55,Realty
01-Oct-14,"4,927.20",Small Cap
01-Oct-14,13,VIX
01-Oct-14,1223.27,Nifty 10 year G-Sec Index
10-Oct-14,"7,732.35",Auto
10-Oct-14,"15,453.80",Bank
10-Oct-14,"9,307.05",Energy
10-Oct-14,"6,272.30",Finance
10-Oct-14,"19,083.70",FMCG
10-Oct-14,24.8625,GoldBees
10-Oct-14,"3,017.60",Infra
10-Oct-14,"11,311.25",IT
10-Oct-14,"16,701.25",Nifty Next 50
10-Oct-14,"2,034.20",Media
10-Oct-14,"2,748.80",Metal
10-Oct-14,"11,230.80",Mid Cap
10-Oct-14,"3,114.90",Mid Cap 50
10-Oct-14,"7,859.95",Nifty
10-Oct-14,"7,796.15",Nifty 100
10-Oct-14,"4,001.60",Nifty 200
10-Oct-14,"6,330.35",Nifty 500
10-Oct-14,9889.48,Nifty EQW
10-Oct-14,10337.14,Nifty TRI
10-Oct-14,"10,330.10",Pharma
10-Oct-14,205.25,Realty
10-Oct-14,"4,912.95",Small Cap
10-Oct-14,14.33,VIX
10-Oct-14,1227.6,Nifty 10 year G-Sec Index
17-Oct-14,"7,568.80",Auto
17-Oct-14,"15,929.80",Bank
17-Oct-14,"9,159.25",Energy
17-Oct-14,"6,390.20",Finance
17-Oct-14,"19,008.70",FMCG
17-Oct-14,25.1265,GoldBees
17-Oct-14,"3,000.55",Infra
17-Oct-14,"10,746.20",IT
17-Oct-14,"16,578.70",Nifty Next 50
17-Oct-14,"2,046.40",Media
17-Oct-14,"2,712.15",Metal
17-Oct-14,"11,070.75",Mid Cap
17-Oct-14,"3,079.60",Mid Cap 50
17-Oct-14,"7,779.70",Nifty
17-Oct-14,"7,719.85",Nifty 100
17-Oct-14,"3,958.30",Nifty 200
17-Oct-14,"6,255.15",Nifty 500
17-Oct-14,9750.81,Nifty EQW
17-Oct-14,10235.83,Nifty TRI
17-Oct-14,"10,178.40",Pharma
17-Oct-14,184.2,Realty
17-Oct-14,"4,805.75",Small Cap
17-Oct-14,16.4,VIX
17-Oct-14,1234.88,Nifty 10 year G-Sec Index
23-Oct-14,"8,000.90",Auto
23-Oct-14,"16,470.05",Bank
23-Oct-14,"9,401.75",Energy
23-Oct-14,"6,616.80",Finance
23-Oct-14,"19,225.05",FMCG
23-Oct-14,25.258,GoldBees
23-Oct-14,"3,159.80",Infra
23-Oct-14,"10,781.20",IT
23-Oct-14,"17,250.40",Nifty Next 50
23-Oct-14,"2,118.65",Media
23-Oct-14,"2,832.80",Metal
23-Oct-14,"11,522.90",Mid Cap
23-Oct-14,"3,212.60",Mid Cap 50
23-Oct-14,"8,014.55",Nifty
23-Oct-14,"7,964.80",Nifty 100
23-Oct-14,"4,090.10",Nifty 200
23-Oct-14,"6,463.25",Nifty 500
23-Oct-14,10134.77,Nifty EQW
23-Oct-14,10545.31,Nifty TRI
23-Oct-14,"10,504.35",Pharma
23-Oct-14,192.8,Realty
23-Oct-14,"4,997.35",Small Cap
23-Oct-14,12.86,VIX
23-Oct-14,1239.25,Nifty 10 year G-Sec Index
31-Oct-14,"8,246.90",Auto
31-Oct-14,"17,045.05",Bank
31-Oct-14,"9,758.90",Energy
31-Oct-14,"6,889.65",Finance
31-Oct-14,"19,393.90",FMCG
31-Oct-14,24.27,GoldBees
31-Oct-14,"3,278.00",Infra
31-Oct-14,"11,341.05",IT
31-Oct-14,"17,715.65",Nifty Next 50
31-Oct-14,"2,152.80",Media
31-Oct-14,"2,966.40",Metal
31-Oct-14,"11,841.10",Mid Cap
31-Oct-14,"3,293.30",Mid Cap 50
31-Oct-14,"8,322.20",Nifty
31-Oct-14,"8,256.85",Nifty 100
31-Oct-14,"4,235.60",Nifty 200
31-Oct-14,"6,685.75",Nifty 500
31-Oct-14,10507.65,Nifty EQW
31-Oct-14,10952.14,Nifty TRI
31-Oct-14,"10,874.75",Pharma
31-Oct-14,200.7,Realty
31-Oct-14,"5,146.20",Small Cap
31-Oct-14,13.3,VIX
31-Oct-14,1247.41,Nifty 10 year G-Sec Index
07-Nov-14,"8,118.40",Auto
07-Nov-14,"17,347.05",Bank
07-Nov-14,"9,613.40",Energy
07-Nov-14,"6,976.40",Finance
07-Nov-14,"19,511.35",FMCG
07-Nov-14,23.902,GoldBees
07-Nov-14,"3,260.25",Infra
07-Nov-14,"11,476.15",IT
